sciper;labAcronyme;siteUrl;doublon;clusters;idSite
168670;UPLIN;https://lingner-lab.epfl.ch;;Genomics|Molecular and celluar biology
122796;LINX;https://linx.epfl.ch;;Computational biology|Information & communication theory|Signal & image processing
199128;LIONS;https://lions.epfl.ch;;Data and network sciences|Learning and decision systems
169253;LPMAT;https://lpmat.epfl.ch;1;Optics and photonics
113150;LPMAT;https://lpmat.epfl.ch;1;Advanced manufacturing|Micro and nanosystems|Optics and photonics
164642;LPSY;https://lpsy.epfl.ch/;;Computational biology|Neurocomputation|Neuroscience
102717;LSRO;https://lsro.epfl.ch;;Bio-inspired designs and systems|Robotics and autonomous systems
120906;LTS2;https://lts2.epfl.ch;;Data and network sciences|Imaging and vision
263769;UPMCCABE;https://mccabelab.epfl.ch;;Drosophila|Genetics|Molecular and celluar biology|Neuroscience
105043;GR-EB;https://mmspg.epfl.ch;;Imaging and vision
203973;GR-NAVEIRAS;https://naveiras-lab.epfl.ch;;Cancer|Humans|Metabolism|Molecular and celluar biology|Translational research
152027;MIPLAB;https://network-science.epfl.ch;;Neurotechnology|Data and network sciences|Imaging and vision|Learning and decision systems|Neural engineering and prosthetics|Personalized health
212341;LMGN;https://ntcm2018.epfl.ch;;Micro and nanosystems|Optics and photonics
155721;OPT;https://opt.epfl.ch;1;
190091;OPT;https://opt.epfl.ch;1;Micro and nanosystems|Optics and photonics
177958;PARSA;https://parsa.epfl.ch;;Computer architecture and integrated systems|Systems
270858;PBL;https://pbl.epfl.ch;;Bio-inspired designs and systems|Personalized health|Soft matter and flexible structures
159310;NAM;https://photonics.epfl.ch;;Advanced manufacturing|Energy systems|Imaging and vision|Micro and nanosystems|Optics and photonics
252123;POWERLAB;https://powerlab.epfl.ch;;Energy systems|Micro and nanosystems
172749;UPRAD;https://radtke-lab.epfl.ch;;Cancer|Immunity|Molecular and celluar biology|Rodents|Translational research
239987;RAO;https://rao.epfl.ch;;Optimization|Business analytics|Operations & Supply chain management
265226;RGL;https://rgl.epfl.ch;;Computer graphics|Signal & image processing
105841;GSCP;https://risk-protraining.epfl.ch;;Chemical engineering
174228;UPSIM;https://simanis-lab.epfl.ch;;Genetics|Molecular and celluar biology
105633;LCA2;https://smartgrid.epfl.ch;;Networking|Systems
196838;UPRAMDYA;https://stanford-epfl-neuro.epfl.ch;;Bioimaging|Biophysics|Computational biology|Drosophila|Neuroscience|Neurotechnology
196998;SUNMIL;https://sunmil.epfl.ch;;Bio-inspired designs and systems|Soft matter and flexible structures
194090;TCL;https://tcl.epfl.ch;;Internet of things
105869;SCI-STI-SM;https://tic.epfl.ch;;Micro and nanosystems|Personalized health
292067;QMAT;https://winter-2020-aspen-conf.epfl.ch;;Quantum technology
178483;UPHCE;https://www.eawag.ch;;Atmosphere and climate
246669;UPABLASSER;https://www.epfl.ch/labs/ablasserlab;;Humans|Immunity|Infection|Molecular and celluar biology|Rodents|Translational research
263770;ACHT;https://www.epfl.ch/labs/acht;;Theory and history
290660;AMCV;https://www.epfl.ch/labs/amcv;;Mathematical analysis
189915;ANMC;https://www.epfl.ch/labs/anmc;;Applied and computational mathematics
149162;APHYS;https://www.epfl.ch/labs/aphys;;Atmosphere and climate|Ecology and biogeochemical cycles|Sustainable energy systems
105035;SCI-IC-BD;https://www.epfl.ch/labs/appliedsc;;Computer architecture and integrated systems
221094;APRL;https://www.epfl.ch/labs/aprl;;Atmosphere and climate|Environmental modeling and monitoring
106643;JMV;https://www.epfl.ch/labs/aspg;;Data and network sciences|Personalized health|Sports technology
185233;LISP;https://www.epfl.ch/labs/auwerx-lab;;Genetics|Genomics|Metabolism|Molecular and celluar biology|Rodents|Translational research
287093;UPBARTH;https://www.epfl.ch/labs/barth-lab;;Biophysics|Cancer|Computational biology|Molecular and celluar biology|Structural biology
231181;BIOS;https://www.epfl.ch/labs/bios;;Bio-inspired designs and systems|Advanced manufacturing|Imaging and vision|Micro and nanosystems|Optics and photonics|Personalized health
192269;UPBLO;https://www.epfl.ch/labs/blokesch-lab;;Genetics|Infection|Microbiology|Molecular and celluar biology
112194;LSM;https://www.epfl.ch/labs/bnms;1;Internet of things
